biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
O95197-3	C	canonical	  1.000	  1.000	39	  6.806	10	11	11q13	0	0	 			Q9NQC3-2	3288	50				RTN3_HUMAN Isoform 3 of Reticulon-3 OS=Homo sapiens GN=RTN3	Homo sapiens
P12429	C	canonical	  1.000	  1.000	73	  5.211	25	4	4q21.21	79472673	79531575	+			Q9NQC3-2	3288	50				ANXA3_HUMAN Annexin A3 OS=Homo sapiens GN=ANXA3 PE=1 SV=3 CONCAT=7	Homo sapiens
P38117	C	canonical	  1.000	  1.000	333	 34.867	30	19	19q13.41	51848425	51869672	-			Q9NQC3-2	3288	50				ETFB_HUMAN Electron transfer flavoprotein subunit beta OS=Homo sapiens GN=ETFB PE=1 SV=3 CONCAT=5	Homo sapiens
Q9NQC3-2	C	canonical	  1.000	  1.000	576	 60.310	23	2	2p13-p14	0	0	 			Q9NQC3-2	3288	50				RTN4_HUMAN Isoform 2 of Reticulon-4 OS=Homo sapiens GN=RTN4	Homo sapiens
P40121	C	canonical	  1.000	  1.000	85	  8.900	19	2	2p11.2	85621871	85637676	-			P40121	3289	7				CAPG_HUMAN Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=1 SV=2 CONCAT=5	Homo sapiens
P42330	C	canonical	  1.000	  1.000	244	 21.290	37	10	10p14-p15	0	0	 			P42330	3290	26				AK1C3_HUMAN Aldo-keto reductase family 1 member C3 OS=Homo sapiens GN=AKR1C3 PE=1 SV=4 CONCAT=8	Homo sapiens
Q04828	C	canonical	  1.000	  1.000	178	 15.531	30	10	10p15.1	5005445	5025475	+			P42330	3290	26				AK1C1_HUMAN Aldo-keto reductase family 1 member C1 OS=Homo sapiens GN=AKR1C1 PE=1 SV=1 CONCAT=3	Homo sapiens
P43155	C	canonical	  1.000	  1.000	81	  3.976	28	9	9q34.11	131857089	131873083	-			P43155	3291	10				CACP_HUMAN Carnitine O-acetyltransferase OS=Homo sapiens GN=CRAT PE=1 SV=5 CONCAT=3	Homo sapiens
P11532	C	canonical	  1.000	  1.000	7	  0.054	7	X	Xp21.2-p21.3	0	0	 			P46939	3292	54				DMD_HUMAN Dystrophin OS=Homo sapiens GN=DMD PE=1 SV=3 CONCAT=53	Homo sapiens
P46939	C	canonical	  1.000	  1.000	215	  1.845	102	6	6q24.2	144612965	145174170	+			P46939	3292	54				UTRO_HUMAN Utrophin OS=Homo sapiens GN=UTRN PE=1 SV=2 CONCAT=5	Homo sapiens
P48047	C	canonical	  1.000	  1.000	428	 56.017	28	21	21q22.11	35275757	35288284	-			P48047	3293	6				ATPO_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens GN=ATP5O PE=1 SV=1 CONCAT=5	Homo sapiens
P48449	C	canonical	  1.000	  1.000	16	  0.628	14	21	21q22.3	47608055	47648736	-			P48449	3294	6				ERG7_HUMAN Lanosterol synthase OS=Homo sapiens GN=LSS PE=1 SV=1 CONCAT=7	Homo sapiens
P48681	C	canonical	  1.000	  1.000	4454	 76.036	115	1	1q23.1	156638555	156647189	-			P48681	3295	11				NEST_HUMAN Nestin OS=Homo sapiens GN=NES PE=1 SV=2 CONCAT=7	Homo sapiens
O75874	C	canonical	  1.000	  1.000	474	 28.633	43	2	2q34	209100951	209119857	-			P48735	3296	16				IDHC_HUMAN Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens GN=IDH1 PE=1 SV=2 CONCAT=8	Homo sapiens
P48735	C	canonical	  1.000	  1.000	1618	101.648	56	15	15q26.1	90626277	90645736	-			P48735	3296	16				IDHP_HUMAN Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens GN=IDH2 PE=1 SV=2 CONCAT=5	Homo sapiens
P49257	C	canonical	  1.000	  1.000	74	  4.649	23	18	18q21.3-q22	0	0	 			P49257	3297	2				LMAN1_HUMAN Protein ERGIC-53 OS=Homo sapiens GN=LMAN1 PE=1 SV=2 CONCAT=11	Homo sapiens
P49419	C	canonical	  1.000	  1.000	726	 42.231	55	5	5q23.2	125877533	125931110	-			P49419	3298	12				AL7A1_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens GN=ALDH7A1 PE=1 SV=5 CONCAT=14	Homo sapiens
P49720	C	canonical	  1.000	  1.000	127	 19.946	15	17	17q12	36908989	36920484	+			P49720	3299	6				PSB3_HUMAN Proteasome subunit beta type-3 OS=Homo sapiens GN=PSMB3 PE=1 SV=2 CONCAT=4	Homo sapiens
P50224	C	canonical	  1.000	  1.000	74	  7.264	17	16	16p11.2	30210552	30215349	+			P50225	3300	21				ST1A3_HUMAN Sulfotransferase 1A3/1A4 OS=Homo sapiens GN=SULT1A3 PE=1 SV=1 CONCAT=1	Homo sapiens
P50225	C	canonical	  1.000	  1.000	155	 14.320	25	16	16p11.2	28616949	28621328	-			P50225	3300	21				ST1A1_HUMAN Sulfotransferase 1A1 OS=Homo sapiens GN=SULT1A1 PE=1 SV=3 CONCAT=9	Homo sapiens
P06737	C	canonical	  1.000	  1.000	83	  2.414	43	14	14q21-q22	0	0	 			P50440	3301	31				PYGL_HUMAN Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4 CONCAT=11	Homo sapiens
P11216	C	canonical	  1.000	  1.000	189	  5.820	55	20	20p11.21	25228705	25278650	+			P50440	3301	31				PYGB_HUMAN Glycogen phosphorylase, brain form OS=Homo sapiens GN=PYGB PE=1 SV=5 CONCAT=4	Homo sapiens
P11217	C	canonical	  1.000	  1.000	55	  1.661	27	11	11q13.1	64513861	64527769	-			P50440	3301	31				PYGM_HUMAN Glycogen phosphorylase, muscle form OS=Homo sapiens GN=PYGM PE=1 SV=6 CONCAT=21	Homo sapiens
P50440	C	canonical	  1.000	  1.000	3026	182.791	97	15	15q21.1	45653322	45670991	-			P50440	3301	31				GATM_HUMAN Glycine amidinotransferase, mitochondrial OS=Homo sapiens GN=GATM PE=1 SV=1 CONCAT=5	Homo sapiens
P50914	C	canonical	  1.000	  1.000	47	 12.303	13	3	3p21.2-p22	0	0	 			P50914	3302	6				RL14_HUMAN 60S ribosomal protein L14 OS=Homo sapiens GN=RPL14 PE=1 SV=4 CONCAT=10	Homo sapiens
P51178	C	canonical	  1.000	  1.000	20	  0.849	14	3	3p22.2	38048989	38071253	-			P51178	3303	3				PLCD1_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 OS=Homo sapiens GN=PLCD1 PE=1 SV=2 CONCAT=4	Homo sapiens
P51649	C	canonical	  1.000	  1.000	79	  4.431	26	6	6p22.3	24495197	24534531	+			P51649	3304	5				SSDH_HUMAN Succinate-semialdehyde dehydrogenase, mitochondrial OS=Homo sapiens GN=ALDH5A1 PE=1 SV=2 CONCAT=22	Homo sapiens
P51801	C	canonical	  1.000	  1.000	6	  0.314	6	1	1p36.13	16375284	16383803	+			P51801	3305	11				CLCKB_HUMAN Chloride channel protein ClC-Kb OS=Homo sapiens GN=CLCNKB PE=1 SV=3 CONCAT=23	Homo sapiens
O75475	C	canonical	  1.000	  1.000	22	  1.191	11	9	9p22.3	15470634	15510989	-			P51858	3306	27				PSIP1_HUMAN PC4 and SFRS1-interacting protein OS=Homo sapiens GN=PSIP1 PE=1 SV=1 CONCAT=1	Homo sapiens
P51858	C	canonical	  1.000	  1.000	105	 10.307	25	1	1q23.1	156711899	156721536	-			P51858	3306	27				HDGF_HUMAN Hepatoma-derived growth factor OS=Homo sapiens GN=HDGF PE=1 SV=1 CONCAT=2	Homo sapiens
Q7Z4V5-3	C	canonical	  1.000	  1.000	23	  1.032	8	19	19p13.3	0	0	 			P51858	3306	27				HDGR2_HUMAN Isoform 3 of Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens GN=HDGFRP2	Homo sapiens
Q9Y3E1	C	canonical	  1.000	  1.000	33	  5.183	10	15	15q25.2	0	0	 			P51858	3306	27				HDGR3_HUMAN Hepatoma-derived growth factor-related protein 3 OS=Homo sapiens GN=HDGFRP3 PE=1 SV=1 CONCAT=1	Homo sapiens
P53370	C	canonical	  1.000	  1.000	24	  1.795	15	4	4q28.1	123813799	123843761	-			P53370	3307	5				NUDT6_HUMAN Nucleoside diphosphate-linked moiety X motif 6 OS=Homo sapiens GN=NUDT6 PE=1 SV=2 CONCAT=3	Homo sapiens
O43432		canonical	  0.009	  1.000	3	  0.053	3	1	1p36.12	21132963	21377487	-			P53396	3308	63				IF4G3_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens GN=EIF4G3 PE=1 SV=2 CONCAT=4	Homo sapiens
P48506	C	canonical	  1.000	  1.000	33	  1.620	21	6	6p12.1	53362139	53409927	-			P53396	3308	63				GSH1_HUMAN Glutamate--cysteine ligase catalytic subunit OS=Homo sapiens GN=GCLC PE=1 SV=2 CONCAT=6	Homo sapiens
P53396	C	canonical	  1.000	  1.000	144	  3.590	56	17	17q21.2	40023161	40075240	-			P53396	3308	63				ACLY_HUMAN ATP-citrate synthase OS=Homo sapiens GN=ACLY PE=1 SV=3 CONCAT=2	Homo sapiens
Q04637-7	C	canonical	  1.000	  1.000	26	  0.609	20	3	3q27-qter	0	0	 			P53396	3308	63				IF4G1_HUMAN Isoform 7 of Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1	Homo sapiens
P53634	C	canonical	  1.000	  1.000	202	 13.794	24	11	11q14.1-q14.3	0	0	 			P53634	3309	7				CATC_HUMAN Dipeptidyl peptidase 1 OS=Homo sapiens GN=CTSC PE=1 SV=2 CONCAT=47	Homo sapiens
P53708	C	canonical	  1.000	  1.000	85	  2.519	35	10	10p13	15555948	15762124	-			P53708	3310	3				ITA8_HUMAN Integrin alpha-8 OS=Homo sapiens GN=ITGA8 PE=1 SV=3 CONCAT=14	Homo sapiens
O43933	C	canonical	  0.924	  1.000	11	  0.279	3	7	7q21.2	92116334	92157845	-			P55072	3311	36				PEX1_HUMAN Peroxisome biogenesis factor 1 OS=Homo sapiens GN=PEX1 PE=1 SV=1 CONCAT=11	Homo sapiens
P55072	C	canonical	  1.000	  1.000	812	 28.340	92	9	9p13.3	35056061	35073246	-			P55072	3311	36				TERA_HUMAN Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4 CONCAT=11	Homo sapiens
P55157	C	canonical	  1.000	  1.000	43	  1.407	36	4	4q23	100495864	100545154	+			P55157	3312	20				MTP_HUMAN Microsomal triglyceride transfer protein large subunit OS=Homo sapiens GN=MTTP PE=1 SV=1 CONCAT=19	Homo sapiens
P56556	C	canonical	  1.000	  1.000	33	  5.759	10	22	22q13.2	42481529	42486959	-			P56556	3313	4				NDUA6_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Homo sapiens GN=NDUFA6 PE=1 SV=3 CONCAT=2	Homo sapiens
P61916	C	canonical	  1.000	  1.000	231	 36.280	17	14	14q24.3	74946636	74960215	-			P61916	3314	10				NPC2_HUMAN Epididymal secretory protein E1 OS=Homo sapiens GN=NPC2 PE=1 SV=1 CONCAT=15	Homo sapiens
IPI:IPI01018712.1	C	canonical	  1.000	  1.000	9053	836.377	79								P63261	3315	100				TREMBL:Q13707 Tax_Id=9606 Gene_Symbol=ACTA2 ACTA2 protein (Fragment)	Homo sapiens
P63261	C	canonical	  1.000	  1.000	31041	2437.61	211	17	17q25.3	79476997	79479900	-			P63261	3315	100				ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens GN=ACTG1 PE=1 SV=1 CONCAT=19	Homo sapiens
P02042	C	canonical	  1.000	  1.000	9481	1353.69	125	11	11p15.4	5254068	5255878	-			P68871	3316	48				HBD_HUMAN Hemoglobin subunit delta OS=Homo sapiens GN=HBD PE=1 SV=2 CONCAT=61	Homo sapiens
P68871	C	canonical	  1.000	  1.000	16568	2365.57	378	11	11p15.5	0	0	 			P68871	3316	48				HBB_HUMAN Hemoglobin subunit beta OS=Homo sapiens GN=HBB PE=1 SV=2 CONCAT=344	Homo sapiens
P69892	C	canonical	  1.000	  1.000	1823	260.287	23	11	11p15.4	5274432	5276041	-			P68871	3316	48				HBG2_HUMAN Hemoglobin subunit gamma-2 OS=Homo sapiens GN=HBG2 PE=1 SV=2 CONCAT=69	Homo sapiens
P69905	C	canonical	  1.000	  1.000	20781	4079.76	417	16	16p13.3	222846	223709	+			P69905	3317	5				HBA_HUMAN Hemoglobin subunit alpha OS=Homo sapiens GN=HBA1 PE=1 SV=2 CONCAT=196	Homo sapiens
P78417	C	canonical	  1.000	  1.000	214	 21.006	31	10	10q25.1	106014468	106027217	+			P78417	3318	6				GSTO1_HUMAN Glutathione S-transferase omega-1 OS=Homo sapiens GN=GSTO1 PE=1 SV=2 CONCAT=9	Homo sapiens
P78540	C	canonical	  1.000	  1.000	9	  0.883	7	14	14q24.1	68086515	68118437	+			P78540	3319	2				ARGI2_HUMAN Arginase-2, mitochondrial OS=Homo sapiens GN=ARG2 PE=1 SV=1 CONCAT=5	Homo sapiens
P80303	C	canonical	  1.000	  1.000	9	  0.673	7	11	11p15.1	17298288	17352937	+			P80303	3320	11				NUCB2_HUMAN Nucleobindin-2 OS=Homo sapiens GN=NUCB2 PE=1 SV=2 CONCAT=11	Homo sapiens
P98160	C	canonical	  1.000	  1.000	9395	 68.951	327	1	1p36.12	22148738	22263790	-			P98160	3321	14				PGBM_HUMAN Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens GN=HSPG2 PE=1 SV=4 CONCAT=30	Homo sapiens
Q00796	C	canonical	  1.000	  1.000	551	 39.336	39	15	15q21.1	45315302	45369383	+			Q00796	3322	5				DHSO_HUMAN Sorbitol dehydrogenase OS=Homo sapiens GN=SORD PE=1 SV=4 CONCAT=4	Homo sapiens
Q01518	C	canonical	  1.000	  1.000	494	 26.754	52	1	1p34.2	40506425	40538313	+			Q01518	3323	24				CAP1_HUMAN Adenylyl cyclase-associated protein 1 OS=Homo sapiens GN=CAP1 PE=1 SV=5 CONCAT=8	Homo sapiens
Q01955	C	canonical	  1.000	  1.000	65	  1.276	27	2	2q36-q37	0	0	 			Q01955	3324	9				CO4A3_HUMAN Collagen alpha-3(IV) chain OS=Homo sapiens GN=COL4A3 PE=1 SV=3 CONCAT=36	Homo sapiens
Q02388	C	canonical	  1.000	  1.000	39	  0.388	28	3	3p21.31	48601506	48632700	-			Q02388	3325	5				CO7A1_HUMAN Collagen alpha-1(VII) chain OS=Homo sapiens GN=COL7A1 PE=1 SV=2 CONCAT=92	Homo sapiens
Q02928	C	canonical	  1.000	  1.000	116	  6.748	34	1	1p33	47394849	47407137	-			Q02928	3326	18				CP4AB_HUMAN Cytochrome P450 4A11 OS=Homo sapiens GN=CYP4A11 PE=1 SV=1 CONCAT=8	Homo sapiens
Q02952	C	canonical	  1.000	  1.000	471	  8.129	62	6	6q25.1	151561509	151677908	+			Q02952	3327	5				AKA12_HUMAN A-kinase anchor protein 12 OS=Homo sapiens GN=AKAP12 PE=1 SV=4 CONCAT=12	Homo sapiens
Q04446	C	canonical	  1.000	  1.000	120	  5.385	47	3	3p12.2	81538850	81811312	-			Q04446	3328	7				GLGB_HUMAN 1,4-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3 CONCAT=14	Homo sapiens
Q04760	C	canonical	  1.000	  1.000	83	 11.851	20	6	6p21.2	38643701	38670917	-			Q04760	3329	3				LGUL_HUMAN Lactoylglutathione lyase OS=Homo sapiens GN=GLO1 PE=1 SV=4 CONCAT=5	Homo sapiens
Q07075	C	canonical	  1.000	  1.000	822	 24.827	64	4	4q25	111397229	111486441	+			Q07075	3330	3				AMPE_HUMAN Glutamyl aminopeptidase OS=Homo sapiens GN=ENPEP PE=1 SV=3 CONCAT=6	Homo sapiens
Q08257	C	canonical	  1.000	  1.000	786	 64.972	52	1	1p31.1	75171170	75198714	-			Q08257	3331	10				QOR_HUMAN Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1 CONCAT=5	Homo sapiens
Q12931	C	canonical	  1.000	  1.000	298	 12.001	48	16	16p13.3	3708038	3767598	-			Q12931	3332	7				TRAP1_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1 PE=1 SV=3 CONCAT=7	Homo sapiens
M0QYT0		canonical	  0.094	  1.000	427	 41.915	29			0	0	 			Q13011	3333	31				M0QYT0_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=1	Homo sapiens
P14866	C	canonical	  1.000	  1.000	338	 19.661	38	19	19q13.2	39327028	39340973	-			Q13011	3333	31				HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens GN=HNRNPL PE=1 SV=2 CONCAT=1	Homo sapiens
Q13011	C	canonical	  1.000	  1.000	1612	140.654	49	19	19q13.2	39306062	39322645	-			Q13011	3333	31				ECH1_HUMAN Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens GN=ECH1 PE=1 SV=2 CONCAT=6	Homo sapiens
Q8WVV9	C	canonical	  1.000	  1.000	9	  0.428	6	2	2p22.1	38791174	38829999	-			Q13011	3333	31				HNRLL_HUMAN Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens GN=HNRNPLL PE=1 SV=1 CONCAT=1	Homo sapiens
Q13126	C	canonical	  1.000	  1.000	45	  3.926	15	9	9p21	0	0	 			Q13126	3334	15				MTAP_HUMAN S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens GN=MTAP PE=1 SV=2 CONCAT=2	Homo sapiens
Q13510	C	canonical	  1.000	  1.000	228	 15.569	39	8	8p22	17913934	17941879	-			Q13510	3335	8				ASAH1_HUMAN Acid ceramidase OS=Homo sapiens GN=ASAH1 PE=1 SV=5 CONCAT=30	Homo sapiens
P46940	C	canonical	  1.000	  1.000	517	  9.667	110	15	15q26.1	90931450	91045475	+			Q13576	3336	36				IQGA1_HUMAN Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q13576	C	canonical	  1.000	  1.000	689	 12.438	139	5	5q13.3	75699074	76003957	+			Q13576	3336	36				IQGA2_HUMAN Ras GTPase-activating-like protein IQGAP2 OS=Homo sapiens GN=IQGAP2 PE=1 SV=4 CONCAT=15	Homo sapiens
Q13621	C	canonical	  1.000	  1.000	122	  3.910	27	15	15q21.1	48498498	48596273	+			Q13621	3337	13				S12A1_HUMAN Solute carrier family 12 member 1 OS=Homo sapiens GN=SLC12A1 PE=1 SV=2 CONCAT=4	Homo sapiens
Q14112	C	canonical	  1.000	  1.000	577	 13.942	52	14	14q22.1	52471521	52535712	-			Q14112	3338	15				NID2_HUMAN Nidogen-2 OS=Homo sapiens GN=NID2 PE=1 SV=3 CONCAT=19	Homo sapiens
Q14118	C	canonical	  1.000	  1.000	187	  6.527	20	3	3p21.31	49507565	49573044	+			Q14118	3339	2				DAG1_HUMAN Dystroglycan OS=Homo sapiens GN=DAG1 PE=1 SV=2 CONCAT=11	Homo sapiens
Q14258	C	canonical	  1.000	  1.000	27	  1.247	20	17	17q22	54965270	54991399	-			Q14258	3340	2				TRI25_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens GN=TRIM25 PE=1 SV=2 CONCAT=3	Homo sapiens
Q14624	C	canonical	  1.000	  1.000	259	  8.475	56	3	3p21.1	52846991	52864755	-			Q14624	3341	15				ITIH4_HUMAN Inter-alpha-trypsin inhibitor heavy chain H4 OS=Homo sapiens GN=ITIH4 PE=1 SV=4 CONCAT=19	Homo sapiens
Q14914	C	canonical	  1.000	  1.000	406	 42.510	37	9	9q31.3	114325247	114361687	-			Q14914	3342	12				PTGR1_HUMAN Prostaglandin reductase 1 OS=Homo sapiens GN=PTGR1 PE=1 SV=2 CONCAT=3	Homo sapiens
Q15043	C	canonical	  1.000	  1.000	3	  0.277	3	8	8p21.3	22224800	22291642	+			Q15043	3343	10				S39AE_HUMAN Zinc transporter ZIP14 OS=Homo sapiens GN=SLC39A14 PE=1 SV=3 CONCAT=7	Homo sapiens
H7BYY1		canonical	  1.000	  1.000	564	 59.054	43			0	0	 			P04264	3344	429		ker	Ig	H7BYY1_HUMAN Tropomyosin 1 (Alpha), isoform CRA_m OS=Homo sapiens GN=TPM1 PE=1 SV=1	Homo sapiens
IPI:IPI00442894.3		canonical	  0.615	  1.000	457	 59.813	39								P04264	3344	429		ker	Ig	TREMBL:C9IZA2 Tax_Id=9606 Gene_Symbol=TPM1 cDNA FLJ26372 fis, clone HRT06233	Homo sapiens
O43790	C	canonical	  1.000	  1.000	115	  5.644	35	12	12q13.13	52695649	52702947	+			P04264	3344	429		ker	Ig	KRT86_HUMAN Keratin, type II cuticular Hb6 OS=Homo sapiens GN=KRT86 PE=1 SV=1 CONCAT=7	Homo sapiens
O75643	C	canonical	  1.000	  1.000	119	  1.571	68	2	2q11.2	96940074	96971253	-			P04264	3344	429		ker	Ig	U520_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2 CONCAT=8	Homo sapiens
P04259	C	canonical	  1.000	  1.000	3777	185.377	56	12	12q13.13	52840435	52845910	-			P04264	3344	429		ker	Ig	K2C6B_HUMAN Keratin, type II cytoskeletal 6B OS=Homo sapiens GN=KRT6B PE=1 SV=5 CONCAT=7	Homo sapiens
P04264	C	canonical	  1.000	  1.000	23050	1034.33	141	12	12q13.13	53068520	53074191	-			P04264	3344	429		ker	Ig	K2C1_HUMAN Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6 CONCAT=27	Homo sapiens
P05787	C	canonical	  1.000	  1.000	1679	 85.064	90	12	12q13	0	0	 			P04264	3344	429		ker	Ig	K2C8_HUMAN Keratin, type II cytoskeletal 8 OS=Homo sapiens GN=KRT8 PE=1 SV=7 CONCAT=8	Homo sapiens
P06753	C	canonical	  1.000	  1.000	535	 52.516	43	1	1q21.2	0	0	 			P04264	3344	429		ker	Ig	TPM3_HUMAN Tropomyosin alpha-3 chain OS=Homo sapiens GN=TPM3 PE=1 SV=2 CONCAT=9	Homo sapiens
P06753-6	C	canonical	  1.000	  1.000	706	 73.922	45	1	1q21.2	0	0	 			P04264	3344	429		ker	Ig	TPM3_HUMAN Isoform 6 of Tropomyosin alpha-3 chain OS=Homo sapiens GN=TPM3	Homo sapiens
P07951-2	C	canonical	  1.000	  1.000	796	 78.136	56	9	9p13.3	35682927	35689919	-			P04264	3344	429		ker	Ig	TPM2_HUMAN Isoform 2 of Tropomyosin beta chain OS=Homo sapiens GN=TPM2	Homo sapiens
P08670	C	canonical	  1.000	  1.000	18540	882.377	156	10	10p13	0	0	 			P04264	3344	429		ker	Ig	VIME_HUMAN Vimentin OS=Homo sapiens GN=VIM PE=1 SV=4 CONCAT=3	Homo sapiens
P08729	C	canonical	  1.000	  1.000	588	 30.783	50	12	12q13.13	52626898	52642705	+			P04264	3344	429		ker	Ig	K2C7_HUMAN Keratin, type II cytoskeletal 7 OS=Homo sapiens GN=KRT7 PE=1 SV=5 CONCAT=4	Homo sapiens
P09493-6	C	canonical	  0.959	  1.000	544	 50.258	50	15	15q22.1	0	0	 			P04264	3344	429		ker	Ig	TPM1_HUMAN Isoform 6 of Tropomyosin alpha-1 chain OS=Homo sapiens GN=TPM1	Homo sapiens
P12035	C	canonical	  1.000	  1.000	197	  9.100	20	12	12q13.13	53183469	53189901	-			P04264	3344	429		ker	Ig	K2C3_HUMAN Keratin, type II cytoskeletal 3 OS=Homo sapiens GN=KRT3 PE=1 SV=3 CONCAT=5	Homo sapiens
P12036		canonical	  0.003	  1.000	120	  5.235	3	22	22q12.2	29876219	29887379	+			P04264	3344	429		ker	Ig	NFH_HUMAN Neurofilament heavy polypeptide OS=Homo sapiens GN=NEFH PE=1 SV=4 CONCAT=5	Homo sapiens
P13647	C	canonical	  1.000	  1.000	2455	116.841	57	12	12q13.13	52908359	52914471	-			P04264	3344	429		ker	Ig	K2C5_HUMAN Keratin, type II cytoskeletal 5 OS=Homo sapiens GN=KRT5 PE=1 SV=3 CONCAT=54	Homo sapiens
P14136	C	canonical	  0.998	  1.000	488	 25.548	10	17	17q21	0	0	 			P04264	3344	429		ker	Ig	GFAP_HUMAN Glial fibrillary acidic protein OS=Homo sapiens GN=GFAP PE=1 SV=1 CONCAT=17	Homo sapiens
P15311	C	canonical	  1.000	  1.000	2213	 99.305	90	6	6q25.3	159186773	159239259	-			P04264	3344	429		ker	Ig	EZRI_HUMAN Ezrin OS=Homo sapiens GN=EZR PE=1 SV=4 CONCAT=5	Homo sapiens
P17661	C	canonical	  1.000	  1.000	892	 45.192	35	2	2q35	0	0	 			P04264	3344	429		ker	Ig	DESM_HUMAN Desmin OS=Homo sapiens GN=DES PE=1 SV=3 CONCAT=39	Homo sapiens
P19013	C	canonical	  1.000	  1.000	616	 32.249	24	12	12q13.13	53200333	53208335	-			P04264	3344	429		ker	Ig	K2C4_HUMAN Keratin, type II cytoskeletal 4 OS=Homo sapiens GN=KRT4 PE=1 SV=4 CONCAT=5	Homo sapiens
P26038	C	canonical	  1.000	  1.000	2181	 97.869	90	X	Xq12	64887537	64961791	+			P04264	3344	429		ker	Ig	MOES_HUMAN Moesin OS=Homo sapiens GN=MSN PE=1 SV=3 CONCAT=2	Homo sapiens
P35240	C	canonical	  0.985	  1.000	23	  1.003	4	22	22q12.2	0	0	 			P04264	3344	429		ker	Ig	MERL_HUMAN Merlin OS=Homo sapiens GN=NF2 PE=1 SV=1 CONCAT=31	Homo sapiens
P35241	C	canonical	  1.000	  1.000	1499	 69.244	69	11	11q22.3	110100175	110167447	-			P04264	3344	429		ker	Ig	RADI_HUMAN Radixin OS=Homo sapiens GN=RDX PE=1 SV=1 CONCAT=4	Homo sapiens
P35908	C	canonical	  1.000	  1.000	10262	402.931	106	12	12q13.13	53038342	53045948	-			P04264	3344	429		ker	Ig	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens GN=KRT2 PE=1 SV=2 CONCAT=18	Homo sapiens
P58107	C	canonical	  1.000	  1.000	111	  0.629	19	8	8q24.3	0	0	 			P04264	3344	429		ker	Ig	EPIPL_HUMAN Epiplakin OS=Homo sapiens GN=EPPK1 PE=1 SV=2 CONCAT=1	Homo sapiens
P67936	C	canonical	  1.000	  1.000	892	 93.397	50	19	19p13.1	0	0	 			P04264	3344	429		ker	Ig	TPM4_HUMAN Tropomyosin alpha-4 chain OS=Homo sapiens GN=TPM4 PE=1 SV=3 CONCAT=3	Homo sapiens
P78386	C	canonical	  1.000	  1.000	100	  4.619	34	12	12q13.13	52753790	52761265	-			P04264	3344	429		ker	Ig	KRT85_HUMAN Keratin, type II cuticular Hb5 OS=Homo sapiens GN=KRT85 PE=1 SV=1 CONCAT=3	Homo sapiens
Q07065	C	canonical	  1.000	  1.000	228	  8.952	34	12	12q23.3	106631655	106641766	-			P04264	3344	429		ker	Ig	CKAP4_HUMAN Cytoskeleton-associated protein 4 OS=Homo sapiens GN=CKAP4 PE=1 SV=2 CONCAT=2	Homo sapiens
Q14CN4		canonical	  0.017	  1.000	32	  1.478	8	12	12q13.13	52979373	52995322	-			P04264	3344	429		ker	Ig	K2C72_HUMAN Keratin, type II cytoskeletal 72 OS=Homo sapiens GN=KRT72 PE=1 SV=2 CONCAT=6	Homo sapiens
