biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q14186	C	canonical	  0.964	  1.000	1	  0.103	1	13	13q34	114239056	114295785	+			Q14186	5084	5				TFDP1_HUMAN Transcription factor Dp-1 OS=Homo sapiens GN=TFDP1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q32NB8	C	canonical	  0.964	  1.000	1	  0.062	1	17	17q25.3	76374721	76420635	+			Q32NB8	5085	2				PGPS1_HUMAN CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial OS=Homo sapiens GN=PGS1 PE=2 SV=1 CONCAT=4	Homo sapiens
Q9NX70	C	canonical	  0.964	  1.000	1	  0.141	1	19	19q13.2	39882036	39890199	+			Q9NX70	5086	5				MED29_HUMAN Mediator of RNA polymerase II transcription subunit 29 OS=Homo sapiens GN=MED29 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8IZD4	C	canonical	  0.964	  1.000	1	  0.050	1	12	12p13.33	2055220	2113677	-			Q8IZD4	5087	4				DCP1B_HUMAN mRNA-decapping enzyme 1B OS=Homo sapiens GN=DCP1B PE=1 SV=2 CONCAT=6	Homo sapiens
Q12982	C	canonical	  0.964	  1.000	1	  0.111	1	15	15q22.2	59955956	59981125	-			Q12982	5088	10				BNIP2_HUMAN BCL2/adenovirus E1B 19 kDa protein-interacting protein 2 OS=Homo sapiens GN=BNIP2 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9P215	C	canonical	  0.964	  1.000	1	  0.053	1	1	1q24.1	166809326	166823710	+			Q9P215	5089	4				POGK_HUMAN Pogo transposable element with KRAB domain OS=Homo sapiens GN=POGK PE=1 SV=2 CONCAT=1	Homo sapiens
O75674	C	canonical	  0.964	  1.000	1	  0.091	1	17	17q22	52977874	53039310	+			O75674	5090	8				TM1L1_HUMAN TOM1-like protein 1 OS=Homo sapiens GN=TOM1L1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q15776	C	canonical	  0.964	  1.000	1	  0.044	1	6	6p22.1	28109716	28127250	+			Q15776	5091	2				ZKSC8_HUMAN Zinc finger protein with KRAB and SCAN domains 8 OS=Homo sapiens GN=ZKSCAN8 PE=1 SV=2 CONCAT=2	Homo sapiens
Q6P1R3	C	canonical	  0.964	  1.000	1	  0.065	1	11	11q24.2	124636394	124670569	-			Q6P1R3	5092	4				MSD2_HUMAN Myb/SANT-like DNA-binding domain-containing protein 2 OS=Homo sapiens GN=MSANTD2 PE=1 SV=1 CONCAT=1	Homo sapiens
P22692	C	canonical	  0.964	  1.000	1	  0.129	1	17	17q21.2	38599713	38613983	+			P22692	5093	2				IBP4_HUMAN Insulin-like growth factor-binding protein 4 OS=Homo sapiens GN=IGFBP4 PE=1 SV=2 CONCAT=8	Homo sapiens
Q9H0E9	C	canonical	  0.964	  1.000	1	  0.028	1	5	5q31.2	137492571	137514319	-			Q9H0E9	5094	11				BRD8_HUMAN Bromodomain-containing protein 8 OS=Homo sapiens GN=BRD8 PE=1 SV=2 CONCAT=4	Homo sapiens
O75787	C	canonical	  0.964	  1.000	1	  0.091	1	X	Xp11.4	0	0	 			O75787	5095	6				RENR_HUMAN Renin receptor OS=Homo sapiens GN=ATP6AP2 PE=1 SV=2 CONCAT=8	Homo sapiens
Q15438	C	canonical	  0.964	  1.000	1	  0.070	1	17	17q25.3	76670130	76778376	-			Q15438	5096	5				CYH1_HUMAN Cytohesin-1 OS=Homo sapiens GN=CYTH1 PE=1 SV=1 CONCAT=1	Homo sapiens
P28702	C	canonical	  0.964	  1.000	1	  0.055	1	6	6p21.32	33161365	33168465	-			P28702	5097	6				RXRB_HUMAN Retinoic acid receptor RXR-beta OS=Homo sapiens GN=RXRB PE=1 SV=2 CONCAT=1	Homo sapiens
O75554	C	canonical	  0.964	  1.000	1	  0.111	1	13	13q14.11	41635410	41658137	+			O75554	5098	2				WBP4_HUMAN WW domain-binding protein 4 OS=Homo sapiens GN=WBP4 PE=1 SV=1 CONCAT=2	Homo sapiens
Q8IVH2	C	canonical	  0.964	  1.000	1	  0.053	1	6	6p21.1	41533487	41568364	+			Q8IVH2	5099	4				FOXP4_HUMAN Forkhead box protein P4 OS=Homo sapiens GN=FOXP4 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9C086	C	canonical	  0.964	  1.000	1	  0.097	1	2	2p13.1	74682150	74685087	+			Q9C086	5100	8				IN80B_HUMAN INO80 complex subunit B OS=Homo sapiens GN=INO80B PE=1 SV=2 CONCAT=2	Homo sapiens
Q9H8Y5	C	canonical	  0.964	  1.000	1	  0.041	1	2	2q35	220094479	220101391	+			Q9H8Y5	5101	2				ANKZ1_HUMAN Ankyrin repeat and zinc finger domain-containing protein 1 OS=Homo sapiens GN=ANKZF1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q8TEB9	C	canonical	  0.964	  1.000	1	  0.141	1	2	2q36.3	227700652	227863931	+			Q8TEB9	5102	3				RHBL4_HUMAN Rhomboid-related protein 4 OS=Homo sapiens GN=RHBDD1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9NZC9	C	canonical	  0.964	  1.000	1	  0.031	1	2	2q35	217277137	217347776	+			Q9NZC9	5103	4				SMAL1_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 OS=Homo sapiens GN=SMARCAL1 PE=1 SV=1 CONCAT=25	Homo sapiens
Q9Y496	C	canonical	  0.964	  1.000	1	  0.041	1	5	5q31.1	132028320	132073330	-			Q9Y496	5104	4				KIF3A_HUMAN Kinesin-like protein KIF3A OS=Homo sapiens GN=KIF3A PE=1 SV=4 CONCAT=2	Homo sapiens
Q8WVF1	C	canonical	  0.964	  1.000	1	  0.062	1	1	1p34.3	36883507	36916052	-			Q8WVF1	5105	5				OSCP1_HUMAN Protein OSCP1 OS=Homo sapiens GN=OSCP1 PE=1 SV=4 CONCAT=5	Homo sapiens
Q92823	C	canonical	  0.964	  1.000	1	  0.025	1	7	7q31.1	107788107	108096783	-			Q92823	5106	12				NRCAM_HUMAN Neuronal cell adhesion molecule OS=Homo sapiens GN=NRCAM PE=1 SV=3 CONCAT=9	Homo sapiens
Q9Y232	C	canonical	  0.964	  1.000	1	  0.060	1	6	6p25.1	0	0	 			Q9Y232	5107	5				CDYL1_HUMAN Chromodomain Y-like protein OS=Homo sapiens GN=CDYL PE=1 SV=2 CONCAT=7	Homo sapiens
P51617	C	canonical	  0.964	  1.000	1	  0.050	1	X	Xq28	153275957	153285327	-			P51617	5108	7				IRAK1_HUMAN Interleukin-1 receptor-associated kinase 1 OS=Homo sapiens GN=IRAK1 PE=1 SV=2 CONCAT=12	Homo sapiens
P14316	C	canonical	  0.964	  1.000	1	  0.119	1	4	4q35.1	185308867	185395734	-			P14316	5109	7				IRF2_HUMAN Interferon regulatory factor 2 OS=Homo sapiens GN=IRF2 PE=1 SV=2 CONCAT=1	Homo sapiens
P52803	C	canonical	  0.964	  1.000	1	  0.119	1	5	5q21.3	106712590	107006596	-			P52803	5110	2				EFNA5_HUMAN Ephrin-A5 OS=Homo sapiens GN=EFNA5 PE=1 SV=1 CONCAT=12	Homo sapiens
P49908	C	canonical	  0.964	  1.000	1	  0.082	1	5	5p12	42800233	42825998	-			P49908	5111	7				SEPP1_HUMAN Selenoprotein P OS=Homo sapiens GN=SEPP1 PE=1 SV=3 CONCAT=11	Homo sapiens
Q6NXR4	C	canonical	  0.964	  1.000	1	  0.062	1	8	8p12	33356472	33370627	-			Q6NXR4	5112	3				TTI2_HUMAN TELO2-interacting protein 2 OS=Homo sapiens GN=TTI2 PE=1 SV=1 CONCAT=4	Homo sapiens
Q15025	C	canonical	  0.964	  1.000	1	  0.055	1	5	5q33.1	150409510	150466719	-			Q15025	5113	8				TNIP1_HUMAN TNFAIP3-interacting protein 1 OS=Homo sapiens GN=TNIP1 PE=1 SV=2 CONCAT=10	Homo sapiens
Q8TB03	C	canonical	  0.964	  1.000	1	  0.077	1	X	Xp11.4	40488285	40506799	-			Q8TB03	5114	4				CX038_HUMAN Uncharacterized protein CXorf38 OS=Homo sapiens GN=CXorf38 PE=1 SV=1 CONCAT=2	Homo sapiens
Q53FZ2	C	canonical	  0.964	  1.000	1	  0.046	1	16	16p12.3	20775024	20808903	+			Q53FZ2	5115	4				ACSM3_HUMAN Acyl-coenzyme A synthetase ACSM3, mitochondrial OS=Homo sapiens GN=ACSM3 PE=1 SV=2 CONCAT=8	Homo sapiens
Q9Y2Z2	C	canonical	  0.964	  1.000	1	  0.038	1	6	6q13	0	0	 			Q9Y2Z2	5116	9				MTO1_HUMAN Protein MTO1 homolog, mitochondrial OS=Homo sapiens GN=MTO1 PE=1 SV=2 CONCAT=5	Homo sapiens
Q8IVI9	C	canonical	  0.964	  1.000	1	  0.053	1	2	2q24.3	169658928	169722024	+			Q8IVI9	5117	8				NOSTN_HUMAN Nostrin OS=Homo sapiens GN=NOSTRIN PE=1 SV=2 CONCAT=2	Homo sapiens
P08048	C	canonical	  0.964	  1.000	1	  0.053	1	Y	Yp11.31	2803518	2850546	+			P08048	5118	9				ZFY_HUMAN Zinc finger Y-chromosomal protein OS=Homo sapiens GN=ZFY PE=1 SV=3 CONCAT=1	Homo sapiens
Q6ZUM4	C	canonical	  0.964	  1.000	1	  0.040	1	17	17q21.31	43506719	43510282	-			Q6ZUM4	5119	6				RHG27_HUMAN Rho GTPase-activating protein 27 OS=Homo sapiens GN=ARHGAP27 PE=1 SV=3 CONCAT=2	Homo sapiens
Q86TM6	C	canonical	  0.964	  1.000	1	  0.065	1	11	11q13.1	64894751	64902003	-			Q86TM6	5120	6				SYVN1_HUMAN E3 ubiquitin-protein ligase synoviolin OS=Homo sapiens GN=SYVN1 PE=1 SV=2 CONCAT=6	Homo sapiens
Q24JP5	C	canonical	  0.964	  1.000	1	  0.037	1	11	11q12.2	60691953	60704631	+			Q24JP5	5121	3				T132A_HUMAN Transmembrane protein 132A OS=Homo sapiens GN=TMEM132A PE=2 SV=1 CONCAT=7	Homo sapiens
Q01664	C	canonical	  0.964	  1.000	1	  0.082	1	16	16p13.3	4307187	4323076	-			Q01664	5122	1				TFAP4_HUMAN Transcription factor AP-4 OS=Homo sapiens GN=TFAP4 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9NZD8	C	canonical	  0.964	  1.000	1	  0.086	1	15	15q22.31	65255362	65282274	-			Q9NZD8	5123	9				SPG21_HUMAN Maspardin OS=Homo sapiens GN=SPG21 PE=1 SV=1 CONCAT=1	Homo sapiens
Q03167	C	canonical	  0.964	  1.000	1	  0.043	1	1	1p22.1	92145902	92351787	-			Q03167	5124	2				TGBR3_HUMAN Transforming growth factor beta receptor type 3 OS=Homo sapiens GN=TGFBR3 PE=1 SV=3 CONCAT=15	Homo sapiens
Q9NYT0	C	canonical	  0.964	  1.000	1	  0.077	1	14	14q23.3	67853700	67878917	-			Q9NYT0	5125	1				PLEK2_HUMAN Pleckstrin-2 OS=Homo sapiens GN=PLEK2 PE=1 SV=1 CONCAT=2	Homo sapiens
P10244	C	canonical	  0.964	  1.000	1	  0.039	1	20	20q13.12	42295797	42345136	+			P10244	5126	2				MYBB_HUMAN Myb-related protein B OS=Homo sapiens GN=MYBL2 PE=1 SV=1 CONCAT=5	Homo sapiens
Q9NY61	C	canonical	  0.964	  1.000	1	  0.067	1	17	17q12	35306175	35414171	+			Q9NY61	5127	2				AATF_HUMAN Protein AATF OS=Homo sapiens GN=AATF PE=1 SV=1 CONCAT=2	Homo sapiens
Q9H1C4	C	canonical	  0.964	  1.000	1	  0.077	1	11	11q13.2	67758575	67771593	-			Q9H1C4	5128	3				UN93B_HUMAN Protein unc-93 homolog B1 OS=Homo sapiens GN=UNC93B1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q6N063	C	canonical	  0.964	  1.000	1	  0.091	1	12	12q24.31	123459767	123464588	+			Q6N063	5129	1				OGFD2_HUMAN 2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2 OS=Homo sapiens GN=OGFOD2 PE=2 SV=2 CONCAT=1	Homo sapiens
Q9H204	C	canonical	  0.964	  1.000	1	  0.221	1	4	4p15.32	17616254	17635728	+			Q9H204	5130	2				MED28_HUMAN Mediator of RNA polymerase II transcription subunit 28 OS=Homo sapiens GN=MED28 PE=1 SV=1 CONCAT=1	Homo sapiens
P32519	C	canonical	  0.964	  1.000	1	  0.065	1	13	13q14.11	41506170	41593450	-			P32519	5131	3				ELF1_HUMAN ETS-related transcription factor Elf-1 OS=Homo sapiens GN=ELF1 PE=1 SV=2 CONCAT=4	Homo sapiens
Q96EU6	C	canonical	  0.964	  1.000	1	  0.091	1	6	6p21.1	42989383	42997335	+			Q96EU6	5132	2				RRP36_HUMAN Ribosomal RNA processing protein 36 homolog OS=Homo sapiens GN=RRP36 PE=1 SV=1 CONCAT=2	Homo sapiens
Q13608	C	canonical	  0.964	  1.000	1	  0.035	1	6	6p21.1	42931608	42946958	-			Q13608	5133	4				PEX6_HUMAN Peroxisome assembly factor 2 OS=Homo sapiens GN=PEX6 PE=1 SV=2 CONCAT=13	Homo sapiens
Q9BRP1	C	canonical	  0.964	  1.000	1	  0.086	1	19	19q13.11	34895289	34917072	+			Q9BRP1	5134	1				PDD2L_HUMAN Programmed cell death protein 2-like OS=Homo sapiens GN=PDCD2L PE=1 SV=1 CONCAT=2	Homo sapiens
Q8IV48	C	canonical	  0.964	  1.000	1	  0.111	1	8	8p23.1	8860314	8890849	+			Q8IV48	5135	1				ERI1_HUMAN 3'-5' exoribonuclease 1 OS=Homo sapiens GN=ERI1 PE=1 SV=3 CONCAT=4	Homo sapiens
Q96GS6	C	canonical	  0.964	  1.000	1	  0.097	1	19	19p13.3	1876975	1885432	-			Q96GS6	5136	3				AB17A_HUMAN Alpha/beta hydrolase domain-containing protein 17A OS=Homo sapiens GN=ABHD17A PE=1 SV=1 CONCAT=6	Homo sapiens
Q9BX97	C	canonical	  0.964	  1.000	1	  0.067	1	19	19p13.11	17462257	17488159	-			Q9BX97	5137	1				PLVAP_HUMAN Plasmalemma vesicle-associated protein OS=Homo sapiens GN=PLVAP PE=2 SV=1 CONCAT=1	Homo sapiens
Q9NUL5	C	canonical	  0.964	  1.000	1	  0.111	1	19	19p13.2	10196806	10203921	+			Q9NUL5	5138	5				CS066_HUMAN UPF0515 protein C19orf66 OS=Homo sapiens GN=C19orf66 PE=1 SV=2 CONCAT=2	Homo sapiens
Q14687	C	canonical	  0.964	  1.000	1	  0.027	1	16	16q24.1	85646822	85709810	+			Q14687	5139	7				GSE1_HUMAN Genetic suppressor element 1 OS=Homo sapiens GN=GSE1 PE=1 SV=3 CONCAT=4	Homo sapiens
O60895	C	canonical	  0.964	  1.000	1	  0.221	1	17	17q21.31	40913212	40915054	+			O60895	5140	5				RAMP2_HUMAN Receptor activity-modifying protein 2 OS=Homo sapiens GN=RAMP2 PE=1 SV=2 CONCAT=5	Homo sapiens
P23469	C	canonical	  0.964	  1.000	1	  0.043	1	10	10q26.2	129705325	129884119	+			P23469	5141	4				PTPRE_HUMAN Receptor-type tyrosine-protein phosphatase epsilon OS=Homo sapiens GN=PTPRE PE=1 SV=1 CONCAT=6	Homo sapiens
Q96BY9	C	canonical	  0.964	  1.000	1	  0.091	1	8	8p12	0	0	 			Q96BY9	5142	5				SARAF_HUMAN Store-operated calcium entry-associated regulatory factor OS=Homo sapiens GN=TMEM66 PE=1 SV=1 CONCAT=7	Homo sapiens
Q5EBM0	C	canonical	  0.964	  1.000	1	  0.067	1	2	2p25.2	6988447	7005827	-			Q5EBM0	5143	1				CMPK2_HUMAN UMP-CMP kinase 2, mitochondrial OS=Homo sapiens GN=CMPK2 PE=1 SV=3 CONCAT=4	Homo sapiens
Q96BD5	C	canonical	  0.964	  1.000	1	  0.046	1	11	11p11.2	45950871	46142985	-			Q96BD5	5144	3				PF21A_HUMAN PHD finger protein 21A OS=Homo sapiens GN=PHF21A PE=1 SV=1 CONCAT=2	Homo sapiens
Q9NY93	C	canonical	  0.964	  1.000	1	  0.052	1	7	7p13	44605016	44613601	-			Q9NY93	5145	5				DDX56_HUMAN Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens GN=DDX56 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9C0H2	C	canonical	  0.964	  1.000	1	  0.070	1	7	7p22.3	2671585	2704436	+			Q9C0H2	5146	3				TTYH3_HUMAN Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3 CONCAT=1	Homo sapiens
P49796	C	canonical	  0.964	  1.000	1	  0.022	1	9	9q31-q33	0	0	 			P49796	5147	11				RGS3_HUMAN Regulator of G-protein signaling 3 OS=Homo sapiens GN=RGS3 PE=1 SV=2 CONCAT=3	Homo sapiens
Q9GZL7	C	canonical	  0.964	  1.000	1	  0.067	1	2	2q33.2	203739505	203776949	-			Q9GZL7	5148	1				WDR12_HUMAN Ribosome biogenesis protein WDR12 OS=Homo sapiens GN=WDR12 PE=1 SV=2 CONCAT=6	Homo sapiens
Q16706	C	canonical	  0.964	  1.000	1	  0.027	1	5	5q21.3	109025067	109202879	+			Q16706	5149	1				MA2A1_HUMAN Alpha-mannosidase 2 OS=Homo sapiens GN=MAN2A1 PE=1 SV=2 CONCAT=1	Homo sapiens
Q8TC92	C	canonical	  0.964	  1.000	1	  0.050	1	13	13q14.11	43787654	44361044	-			Q8TC92	5150	1				ENOX1_HUMAN Ecto-NOX disulfide-thiol exchanger 1 OS=Homo sapiens GN=ENOX1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q5M775	C	canonical	  0.964	  1.000	1	  0.025	1	17	17p11.2	0	0	 			Q5M775	5151	8				CYTSB_HUMAN Cytospin-B OS=Homo sapiens GN=SPECC1 PE=1 SV=1 CONCAT=4	Homo sapiens
Q15800	C	canonical	  0.964	  1.000	1	  0.141	1	4	4q32.3	166248775	166264312	+			Q15800	5152	2				MSMO1_HUMAN Methylsterol monooxygenase 1 OS=Homo sapiens GN=MSMO1 PE=1 SV=1 CONCAT=2	Homo sapiens
O60563	C	canonical	  0.964	  1.000	1	  0.050	1	12	12q13.11	49082247	49110681	-			O60563	5153	1				CCNT1_HUMAN Cyclin-T1 OS=Homo sapiens GN=CCNT1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q6IQ32	C	canonical	  0.964	  1.000	1	  0.035	1	18	18q23	77866915	77898234	+			Q6IQ32	5154	1				ADNP2_HUMAN ADNP homeobox protein 2 OS=Homo sapiens GN=ADNP2 PE=1 SV=1 CONCAT=1	Homo sapiens
P16035	C	canonical	  0.964	  1.000	1	  0.155	1	17	17q25.3	76849059	76921469	-			P16035	5155	1				TIMP2_HUMAN Metalloproteinase inhibitor 2 OS=Homo sapiens GN=TIMP2 PE=1 SV=2 CONCAT=6	Homo sapiens
Q9Y6X3	C	canonical	  0.964	  1.000	1	  0.052	1	19	19p13.11	19431490	19468566	+			Q9Y6X3	5156	2				SCC4_HUMAN MAU2 chromatid cohesion factor homolog OS=Homo sapiens GN=MAU2 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9NVP2	C	canonical	  0.964	  1.000	1	  0.155	1	19	19p13.12	14230321	14247768	-			Q9NVP2	5157	2				ASF1B_HUMAN Histone chaperone ASF1B OS=Homo sapiens GN=ASF1B PE=1 SV=1 CONCAT=1	Homo sapiens
P17342	C	canonical	  0.964	  1.000	1	  0.050	1	5	5p13.3	32711540	32791819	+			P17342	5158	2				ANPRC_HUMAN Atrial natriuretic peptide receptor 3 OS=Homo sapiens GN=NPR3 PE=1 SV=2 CONCAT=6	Homo sapiens
P09544	C	canonical	  0.964	  1.000	1	  0.067	1	7	7q31.2	116916685	116963343	-			P09544	5159	1				WNT2_HUMAN Protein Wnt-2 OS=Homo sapiens GN=WNT2 PE=1 SV=1 CONCAT=10	Homo sapiens
Q15633	C	canonical	  0.964	  1.000	1	  0.097	1	12	12q13.13	53894710	53900215	+			Q15633	5160	9				TRBP2_HUMAN RISC-loading complex subunit TARBP2 OS=Homo sapiens GN=TARBP2 PE=1 SV=3 CONCAT=2	Homo sapiens
Q96F10	C	canonical	  0.964	  1.000	1	  0.155	1	17	17p13.1	7529552	7531173	-			Q96F10	5161	3				SAT2_HUMAN Diamine acetyltransferase 2 OS=Homo sapiens GN=SAT2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9BST9	C	canonical	  0.964	  1.000	1	  0.052	1	2	2p13.1	74653010	74667758	-			Q9BST9	5162	1				RTKN_HUMAN Rhotekin OS=Homo sapiens GN=RTKN PE=1 SV=2 CONCAT=1	Homo sapiens
Q8TD22	C	canonical	  0.964	  1.000	1	  0.097	1	2	2p13.2	73169165	73298965	-			Q8TD22	5163	2				SFXN5_HUMAN Sideroflexin-5 OS=Homo sapiens GN=SFXN5 PE=2 SV=1 CONCAT=1	Homo sapiens
O75897	C	canonical	  0.964	  1.000	1	  0.086	1	2	2q12.3	108994468	109004513	+			O75897	5164	3				ST1C4_HUMAN Sulfotransferase 1C4 OS=Homo sapiens GN=SULT1C4 PE=1 SV=2 CONCAT=4	Homo sapiens
Q9Y5Y6	C	canonical	  0.964	  1.000	1	  0.040	1	11	11q24.3	130029457	130080271	+			Q9Y5Y6	5165	2				ST14_HUMAN Suppressor of tumorigenicity 14 protein OS=Homo sapiens GN=ST14 PE=1 SV=2 CONCAT=4	Homo sapiens
O60939	C	canonical	  0.964	  1.000	1	  0.141	1	11	11q23.3	118032666	118047388	-			O60939	5166	1				SCN2B_HUMAN Sodium channel subunit beta-2 OS=Homo sapiens GN=SCN2B PE=1 SV=1 CONCAT=12	Homo sapiens
Q9BW71	C	canonical	  0.964	  1.000	1	  0.055	1	16	16p11.2	30003645	30007757	-			Q9BW71	5167	3				HIRP3_HUMAN HIRA-interacting protein 3 OS=Homo sapiens GN=HIRIP3 PE=1 SV=3 CONCAT=3	Homo sapiens
P19447	C	canonical	  0.964	  1.000	1	  0.037	1	2	2q14.3	128014866	128051752	-			P19447	5168	1				ERCC3_HUMAN TFIIH basal transcription factor complex helicase XPB subunit OS=Homo sapiens GN=ERCC3 PE=1 SV=1 CONCAT=8	Homo sapiens
P50443	C	canonical	  0.964	  1.000	1	  0.052	1	5	5q32	149340300	149366968	+			P50443	5169	1				S26A2_HUMAN Sulfate transporter OS=Homo sapiens GN=SLC26A2 PE=1 SV=2 CONCAT=12	Homo sapiens
Q2T9J0	C	canonical	  0.964	  1.000	1	  0.067	1	10	10q22.1	71897737	71906342	-			Q2T9J0	5170	2				TYSD1_HUMAN Peroxisomal leader peptide-processing protease OS=Homo sapiens GN=TYSND1 PE=1 SV=3 CONCAT=4	Homo sapiens
P51157	C	canonical	  0.964	  1.000	1	  0.111	1	4	4p15.33	13369348	13485989	-			P51157	5171	4				RAB28_HUMAN Ras-related protein Rab-28 OS=Homo sapiens GN=RAB28 PE=1 SV=2 CONCAT=5	Homo sapiens
Q9ULJ8	C	canonical	  0.964	  1.000	1	  0.029	1	7	7q11.23	0	0	 			Q9ULJ8	5172	5				NEB1_HUMAN Neurabin-1 OS=Homo sapiens GN=PPP1R9A PE=1 SV=2 CONCAT=2	Homo sapiens
Q86V87	C	canonical	  0.964	  1.000	1	  0.042	1	8	8p21.3	21946719	21962409	+			Q86V87	5173	1				F16B2_HUMAN Protein FAM160B2 OS=Homo sapiens GN=FAM160B2 PE=2 SV=2 CONCAT=3	Homo sapiens
Q5VY43	C	canonical	  0.964	  1.000	1	  0.038	1	1	1q23.1	156863523	156886226	+			Q5VY43	5174	2				PEAR1_HUMAN Platelet endothelial aggregation receptor 1 OS=Homo sapiens GN=PEAR1 PE=1 SV=1 CONCAT=10	Homo sapiens
Q9Y3D5	C	canonical	  0.964	  1.000	1	  0.258	1	4	4q21.23	84377118	84383451	+			Q9Y3D5	5175	1				RT18C_HUMAN 28S ribosomal protein S18c, mitochondrial OS=Homo sapiens GN=MRPS18C PE=1 SV=1	Homo sapiens
Q8TDB6	C	canonical	  0.964	  1.000	1	  0.039	1	3	3q21.1	122283085	122294050	+			Q8TDB6	5176	1				DTX3L_HUMAN E3 ubiquitin-protein ligase DTX3L OS=Homo sapiens GN=DTX3L PE=1 SV=1 CONCAT=5	Homo sapiens
Q96CF2	C	canonical	  0.964	  1.000	1	  0.111	1	8	8q21.13	82644669	82671750	+			Q96CF2	5177	1				CHM4C_HUMAN Charged multivesicular body protein 4c OS=Homo sapiens GN=CHMP4C PE=1 SV=1 CONCAT=2	Homo sapiens
Q9NZ09	C	canonical	  0.964	  1.000	1	  0.067	1	9	9p13.3	0	0	 			Q9NZ09	5178	4				UBAP1_HUMAN Ubiquitin-associated protein 1 OS=Homo sapiens GN=UBAP1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9UKY1	C	canonical	  0.964	  1.000	1	  0.043	1	8	8q24.13	124260697	124286547	-			Q9UKY1	5179	1				ZHX1_HUMAN Zinc fingers and homeoboxes protein 1 OS=Homo sapiens GN=ZHX1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9BUT9	C	canonical	  0.964	  1.000	1	  0.258	1	16	16p13.3	691813	698474	+			Q9BUT9	5180	2				F195A_HUMAN Protein FAM195A OS=Homo sapiens GN=FAM195A PE=1 SV=2 CONCAT=1	Homo sapiens
Q9BWH6	C	canonical	  0.964	  1.000	1	  0.022	1	15	15q15.1	41809374	41836457	-			Q9BWH6	5181	3				RPAP1_HUMAN RNA polymerase II-associated protein 1 OS=Homo sapiens GN=RPAP1 PE=1 SV=3 CONCAT=8	Homo sapiens
Q2TAK8	C	canonical	  0.964	  1.000	1	  0.044	1	19	19p13.3	0	0	 			Q2TAK8	5182	8				MUM1_HUMAN PWWP domain-containing protein MUM1 OS=Homo sapiens GN=MUM1 PE=1 SV=3 CONCAT=3	Homo sapiens
Q9NZB8	C	canonical	  0.964	  1.000	1	  0.042	1	6	6p	0	0	 			Q9NZB8	5183	9				MOCS1_HUMAN Molybdenum cofactor biosynthesis protein 1 OS=Homo sapiens GN=MOCS1 PE=1 SV=3 CONCAT=13	Homo sapiens
Q8N8J7	C	canonical	  0.964	  1.000	1	  0.194	1	4	4q25	113066553	113116412	+			Q8N8J7	5184	1				CD032_HUMAN Uncharacterized protein C4orf32 OS=Homo sapiens GN=C4orf32 PE=2 SV=2 CONCAT=2	Homo sapiens
Q4LDG9	C	canonical	  0.964	  1.000	1	  0.129	1	14	14q24.3	74111712	74164463	+			Q4LDG9	5185	8				DNAL1_HUMAN Dynein light chain 1, axonemal OS=Homo sapiens GN=DNAL1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q96G46	C	canonical	  0.964	  1.000	1	  0.046	1	19	19p13.3	5785151	5791249	-			Q96G46	5186	4				DUS3L_HUMAN tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like OS=Homo sapiens GN=DUS3L PE=1 SV=2 CONCAT=4	Homo sapiens
Q5T2E6	C	canonical	  0.964	  1.000	1	  0.048	1	10	10q24.32	103605356	103815950	-			Q5T2E6	5187	3				CJ076_HUMAN UPF0668 protein C10orf76 OS=Homo sapiens GN=C10orf76 PE=2 SV=1 CONCAT=1	Homo sapiens
Q969Y2	C	canonical	  0.964	  1.000	1	  0.067	1	19	19p13.11	0	0	 			Q969Y2	5188	5				GTPB3_HUMAN tRNA modification GTPase GTPBP3, mitochondrial OS=Homo sapiens GN=GTPBP3 PE=1 SV=2 CONCAT=5	Homo sapiens
