NextprotID	SeqLength	MW	IsoPoint	TMDomains	SubcellLocations	Diseases	ProteinExistence	Chr
NX_P39656	456	50801	6.09	1	Endoplasmic reticulum membrane;Endoplasmic reticulum	Congenital disorder of glycosylation 1R	PE1	1
NX_P39687	249	28585	3.99	0	Nucleus;Cytoplasm;Endoplasmic reticulum	NA	PE1	15
NX_P39748	380	42593	8.8	0	Nucleolus;Nucleolus;Nucleus;Nucleoplasm;Mitochondrion;Mitochondrion;Cell membrane	NA	PE1	11
NX_P39877	138	15674	8.79	0	Secreted	Fleck retina, familial benign	PE1	1
NX_P39880	1505	164187	5.72	0	Nucleus	NA	PE1	7
NX_P39900	470	54002	8.75	0	Extracellular matrix	NA	PE1	11
NX_P39905	211	23720	9.26	0	Cytoplasmic vesicle;Secreted;Nucleoplasm	Pheochromocytoma;Hirschsprung disease 3;Congenital central hypoventilation syndrome	PE1	5
NX_P40121	348	38499	5.82	0	Nucleus;Nucleus;Cytoplasm;Secreted;Melanosome	NA	PE1	2
NX_P40123	477	52824	5.95	0	Cytosol;Cell membrane;Cell membrane;Nucleoplasm	NA	PE1	6
NX_P40126	519	59145	6.73	1	Melanosome;Melanosome membrane	NA	PE1	13
NX_P40145	1251	140122	6.53	12	Membrane	NA	PE1	8
NX_P40189	918	103537	5.62	1	Golgi apparatus;Cell membrane;Secreted;Cell membrane	NA	PE1	5
NX_P40197	560	60959	9.73	1	Membrane	NA	PE1	3
NX_P40198	252	27091	6.15	1	Membrane	NA	PE1	19
NX_P40199	344	37195	5.56	0	Cell membrane	NA	PE1	19
NX_P40200	585	65634	6.71	1	Membrane	C syndrome	PE1	3
NX_P40205	109	11733	9.03	0	Cytoplasm;Nucleus	NA	PE1	2
NX_P40222	546	61891	6.15	0	Cytoplasm;Cytosol;Nucleoplasm;Centrosome	NA	PE1	1
NX_P40225	353	37823	9.54	0	Secreted	Thrombocythemia 1	PE1	3
NX_P40227	531	58024	6.24	0	Cytoplasm;Cytoplasm	NA	PE1	7
NX_P40238	635	71245	6.03	1	Cell membrane;Golgi apparatus;Cell surface;Cell membrane	Myelofibrosis with myeloid metaplasia;Congenital amegakaryocytic thrombocytopenia;Thrombocythemia 2	PE1	1
NX_P40259	229	26048	5.67	1	Nucleoplasm;Cell membrane;Cell membrane;Cytosol	Agammaglobulinemia 6, autosomal recessive	PE1	17
NX_P40261	264	29574	5.56	0	Golgi apparatus;Cytoplasm	NA	PE1	11
NX_P40305	119	11268	11.07	3	Endosome;Mitochondrion;Membrane	NA	PE1	14
NX_P40306	273	28936	7.69	0	Cytosol;Cytoplasmic vesicle;Cytoplasm;Nucleus	NA	PE1	16
NX_P40313	264	28002	8.56	0	Nucleoplasm	NA	PE1	16
NX_P40337	213	24153	4.7	0	Cytoplasm;Nucleus;Nucleoplasm;Cytosol;Membrane	Pheochromocytoma;von Hippel-Lindau disease;Erythrocytosis, familial, 2;Renal cell carcinoma	PE1	3
NX_P40394	386	41481	8.12	0	Cytosol;Cell membrane;Cytoplasm	NA	PE1	4
NX_P40424	430	46626	6.54	0	Nucleus	Congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay	PE1	1
NX_P40425	430	45881	7.18	0	Nucleus;Nucleoplasm	NA	PE1	6
NX_P40426	434	47190	6.57	0	Cytoplasm;Nucleus;Nucleus	NA	PE1	9
NX_P40429	203	23577	10.94	0	Cytoplasm	NA	PE1	19
NX_P40616	181	20418	5.63	0	Golgi apparatus;Golgi apparatus;Golgi apparatus membrane;Membrane	NA	PE1	12
NX_P40617	200	22615	9.26	0	Nucleoplasm;Cell membrane;Cytoplasm;Cytosol;Nucleolus	NA	PE1	7
NX_P40692	756	84601	5.51	0	Nucleoplasm;Nucleus	Endometrial cancer;Mismatch repair cancer syndrome;Hereditary non-polyposis colorectal cancer 2;Muir-Torre syndrome;Colorectal cancer	PE1	3
NX_P40763	770	88068	5.94	0	Cytoplasm;Nucleoplasm;Nucleus;Cytoplasm;Cytosol	Hyperimmunoglobulin E recurrent infection syndrome, autosomal dominant;Autoimmune disease, multisystem, infantile-onset, 1	PE1	17
NX_P40818	1118	127523	8.7	0	Golgi apparatus;Cytosol;Cytoplasm;Nucleus;Endosome membrane;Cell membrane	NA	PE1	15
NX_P40855	299	32807	4.26	0	Peroxisome;Cytoplasm;Peroxisome membrane	Peroxisome biogenesis disorder complementation group 14;Peroxisome biogenesis disorder 12A	PE1	1
NX_P40879	764	84505	8.87	10	Apical cell membrane;Membrane	Diarrhea 1, secretory chloride, congenital	PE1	7
NX_P40925	334	36426	6.91	0	Cytoplasm;Cytoplasm;Centrosome;Cytosol	NA	PE1	2
NX_P40926	338	35503	8.92	0	Mitochondrion;Mitochondrion matrix	Epileptic encephalopathy, early infantile, 51	PE1	7
NX_P40933	162	18086	5.13	0	Nucleus speckle;Nucleoplasm;Cytoplasm;Nucleus;Secreted	NA	PE1	4
NX_P40937	340	38497	6.72	0	Nucleoplasm;Nucleus	NA	PE1	12
NX_P40938	356	40556	8.66	0	Nucleus;Nucleoplasm;Cytoplasmic vesicle	NA	PE1	13
NX_P40939	763	83000	9.16	0	Mitochondrion;Mitochondrion	Mitochondrial trifunctional protein deficiency;Maternal acute fatty liver of pregnancy;Long-chain 3-hydroxyl-CoA dehydrogenase deficiency	PE1	2
NX_P40967	661	70255	5.37	1	Endoplasmic reticulum membrane;Golgi apparatus;Melanosome;Multivesicular body;Secreted	NA	PE1	12
NX_P41002	786	87640	5.92	0	Nucleus;Centriole;Centrosome	NA	PE1	16
NX_P41091	472	51109	8.66	0	NA	Mental retardation, X-linked, syndromic, Borck type	PE1	X
NX_P41134	155	16133	6.57	0	Golgi apparatus;Cytoplasm;Nucleoplasm;Nucleus	NA	PE1	20
NX_P41143	372	40369	9.21	7	Cell membrane	NA	PE1	1
NX_P41145	380	42645	7.92	7	Cell membrane	NA	PE1	8
NX_P41146	370	40693	8.74	7	Cell membrane;Cytoplasmic vesicle	NA	PE1	20
NX_P41159	167	18641	5.88	0	Secreted	Leptin deficiency	PE1	7
NX_P41161	510	57838	5.43	0	Nucleoplasm;Nucleus	NA	PE1	3
NX_P41162	512	57001	8.73	0	Nucleus;Nucleus	NA	PE1	1
NX_P41180	1078	120675	5.62	7	Cell membrane	Hyperparathyroidism, neonatal severe;Epilepsy, idiopathic generalized 8;Hypocalciuric hypercalcemia, familial 1;Hypocalcemia, autosomal dominant 1	PE1	3
NX_P41181	271	28837	6.44	6	Apical cell membrane;Basolateral cell membrane;Cytoplasmic vesicle membrane;trans-Golgi network membrane	Diabetes insipidus, nephrogenic, autosomal	PE1	12
NX_P41182	706	78846	8.28	0	Golgi apparatus;Nucleoplasm;Nucleus	NA	PE1	3
NX_P41208	172	19738	4.91	0	Nucleus;Cytoplasm;Centriole;Nucleus	NA	PE1	X
NX_P41212	452	53000	6.95	0	Nucleus;Nucleolus;Cytosol	Myeloproliferative disorder chronic with eosinophilia;Thrombocytopenia 5;Leukemia, acute myelogenous	PE1	12
NX_P41214	584	64706	7.56	0	Cytosol;Cytoplasm;Nucleus	NA	PE1	1
NX_P41217	278	31264	8.78	1	Cell membrane	NA	PE1	3
NX_P41218	407	45836	9.76	0	Nucleus;Cytoplasm;Nucleoplasm;Nucleolus	NA	PE1	1
NX_P41219	470	53651	5.37	0	NA	NA	PE1	12
NX_P41220	211	24382	9.05	0	Cytosol;Nucleolus;Cytoplasm;Cell membrane;Mitochondrion	NA	PE1	1
NX_P41221	380	42339	8.83	0	Extracellular matrix	Robinow syndrome, autosomal dominant 1	PE1	3
NX_P41222	190	21029	7.66	0	Nucleus membrane;Rough endoplasmic reticulum;Secreted;Perinuclear region;Golgi apparatus	NA	PE1	9
NX_P41223	144	17000	9.1	0	Cytoskeleton;Nucleus;Centrosome;Nucleus	NA	PE1	7
NX_P41225	446	45210	9.78	0	Nucleoplasm;Nucleus	Panhypopituitarism X-linked;Mental retardation, X-linked, with isolated growth hormone deficiency;46,XX sex reversal 3	PE1	X
NX_P41226	1012	111694	5.64	0	Nucleoplasm;Cytoplasmic vesicle;Cytosol	NA	PE1	3
NX_P41227	235	26459	5.41	0	Nucleus;Cytoplasm;Cytosol;Cytoplasm;Nucleolus;Nucleus	Microphthalmia, syndromic, 1;N-terminal acetyltransferase deficiency	PE1	X
NX_P41229	1560	175720	5.44	0	Cytosol;Nucleoplasm;Nucleus	Mental retardation, X-linked, syndromic, Claes-Jensen type	PE1	X
NX_P41231	377	42273	9.72	7	Cell membrane;Cytosol	NA	PE1	11
NX_P41235	474	52785	7.15	0	Nucleoplasm;Nucleus	Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young;Maturity-onset diabetes of the young 1;Diabetes mellitus, non-insulin-dependent	PE1	20
NX_P41236	205	23015	4.64	0	Cytoplasm;Nucleus	NA	PE1	3
NX_P41238	236	28192	9.06	0	Cytoplasm	NA	PE1	12
NX_P41240	450	50704	6.62	0	Cytoplasmic vesicle;Cytosol;Cytoplasm;Cell membrane	NA	PE1	15
NX_P41247	253	27980	9.21	0	Mitochondrion	NA	PE1	X
NX_P41250	739	83166	6.61	0	Cytoplasm;Cytosol;Cytoplasm;Axon;Exosome;Secreted	Charcot-Marie-Tooth disease 2D;Neuronopathy, distal hereditary motor, 5A	PE1	7
NX_P41252	1262	144498	5.82	0	Cytosol;Cytosol;Cytoplasm	Growth retardation, intellectual developmental disorder, hypotonia, and hepatopathy	PE1	9
NX_P41271	181	19408	5.15	0	Secreted	NA	PE1	1
NX_P41273	254	26625	6.52	1	Golgi apparatus;Membrane	NA	PE1	19
NX_P41279	467	52925	5.54	0	Cytosol;Cytoplasm	NA	PE1	10
NX_P41439	243	27638	8.12	0	Secreted	NA	PE1	11
NX_P41440	591	64868	9.15	12	Membrane;Cell membrane	NA	PE1	21
NX_P41567	113	12732	6.9	0	NA	NA	PE1	17
NX_P41586	468	53314	5.5	7	Cytoplasmic vesicle;Cell membrane	NA	PE1	7
NX_P41587	438	49479	8.29	7	Cell membrane	NA	PE1	7
NX_P41594	1212	132469	8.07	7	Cell membrane	NA	PE1	11
NX_P41595	481	54298	9.22	7	Nucleoplasm;Cell membrane;Synaptosome	NA	PE1	2
NX_P41597	374	41915	9.24	7	Cell membrane	NA	PE1	3
NX_P41732	249	27574	6.86	4	Membrane	Mental retardation, X-linked 58	PE1	X
NX_P41743	596	68262	5.54	0	Cytosol;Cytoplasm;Membrane;Endosome;Nucleus;Cytoskeleton;Cytoskeleton	NA	PE1	3
NX_P41968	323	36043	6.34	7	Cell membrane	NA	PE1	20
NX_P41970	407	44240	9.04	0	Mitochondrion;Nucleus;Nucleoplasm	NA	PE1	12
NX_P42025	376	42293	5.98	0	Cytoplasm;Cytoskeleton;Centrosome	NA	PE1	2
NX_P42081	329	37682	6.46	1	Cell membrane	NA	PE1	3
NX_P42126	302	32816	8.8	0	Mitochondrion matrix	NA	PE1	16
NX_P42127	132	14515	9.78	0	Cytoplasmic vesicle;Secreted	NA	PE1	20
NX_P42166	694	75492	7.56	0	Nucleus membrane;Nucleus;Nucleus;Chromosome	NA	PE1	12
NX_P42167	454	50670	9.39	1	Cytoplasm;Nucleus inner membrane	NA	PE1	12
NX_P42224	750	87335	5.74	0	Nucleoplasm;Cytoplasm;Cytosol;Nucleus	Immunodeficiency 31B;Immunodeficiency 31A;Immunodeficiency 31C	PE1	2
NX_P42226	847	94135	5.84	0	Cytosol;Cytoplasm;Nucleoplasm;Nucleus	NA	PE1	12
NX_P42229	794	90647	5.98	0	Nucleoplasm;Cytosol;Cytoplasm;Nucleus	NA	PE1	17
NX_P42261	906	101506	7.79	3	Postsynaptic density;Early endosome membrane;Cell membrane;Endoplasmic reticulum membrane;Postsynaptic cell membrane;Dendrite;Dendritic spine;Recycling endosome membrane	NA	PE1	5
NX_P42262	883	98821	7.48	3	Cell membrane;Endoplasmic reticulum membrane;Postsynaptic cell membrane	NA	PE1	4
NX_P42263	894	101157	8.72	3	Cell membrane;Postsynaptic cell membrane	Mental retardation, X-linked 94	PE1	X
NX_P42285	1042	117805	6.12	0	Nucleus;Nucleoplasm;Nucleus;Nucleolus;Nucleus	NA	PE1	5
NX_P42330	323	36853	8.06	0	Nucleus;Cytoplasm;Cytoplasm	NA	PE1	10
NX_P42331	645	73435	6.04	0	Nucleoplasm;Cytoplasmic vesicle	NA	PE1	2
NX_P42336	1068	124284	6.88	0	Cytosol	Keratosis, seborrheic;Megalencephaly-capillary malformation-polymicrogyria syndrome;Congenital lipomatous overgrowth, vascular malformations, and epidermal nevi;Ovarian cancer;Colorectal cancer;Hepatocellular carcinoma;Breast cancer;Cowden syndrome 5	PE1	3
NX_P42338	1070	122762	6.69	0	Nucleolus;Midbody;Cytoplasm;Nucleus;Nucleoplasm	NA	PE1	3
NX_P42345	2549	288892	6.73	0	Cytoplasmic vesicle;Endoplasmic reticulum membrane;Golgi apparatus membrane;Mitochondrion outer membrane;Lysosome;Cytoplasm;PML body;Microsome membrane;Cytosol	Focal cortical dysplasia 2;Smith-Kingsmore syndrome	PE1	1
NX_P42356	2102	236830	6.64	0	Cytoplasm;Cell membrane	Polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis	PE1	22
NX_P42357	657	72698	6.49	0	Cytosol	Histidinemia	PE1	12
NX_P42566	896	98656	4.52	0	Cytoplasmic vesicle;Early endosome membrane;Clathrin-coated pit;Cytosol;Cell membrane;Cytoplasm	NA	PE1	1
NX_P42568	568	63351	8.77	0	Cytosol;Nucleoplasm;Nucleus;Chromosome	NA	PE1	9
NX_P42574	277	31608	6.09	0	Cytoplasm;Nucleoplasm;Mitochondrion	NA	PE1	4
NX_P42575	452	50685	6.35	0	Nucleoplasm	NA	PE1	7
NX_P42658	865	97588	5.95	1	Cell membrane	Mental retardation, autosomal dominant 33;Familial paroxysmal ventricular fibrillation 2	PE1	7
NX_P42677	84	9461	9.57	0	NA	Diamond-Blackfan anemia 17	PE1	1
NX_P42679	507	56469	9.01	0	Membrane;Cytoplasm	NA	PE1	19
NX_P42680	631	73581	8.69	0	Cell membrane;Cell membrane;Cytoplasm;Cytoskeleton	NA	PE1	4
NX_P42681	527	61258	8.23	0	Cytoplasm;Nucleus;Cytoplasmic vesicle;Cell membrane	NA	PE1	4
NX_P42684	1182	128343	8.31	0	Cytoskeleton;Nucleoplasm	NA	PE1	1
NX_P42685	505	58254	6.22	0	Cytosol;Nucleoplasm;Cytoplasm;Nucleus	NA	PE1	6
NX_P42694	1942	218970	7.04	0	Nucleolus;Nucleus;Cell membrane;Cytoskeleton	NA	PE1	17
NX_P42695	1498	168891	7.38	0	Nucleus;Nucleoplasm	NA	PE1	11
NX_P42696	430	48565	10.11	0	Nucleus;Nucleolus;Nucleolus	NA	PE1	1
NX_P42701	662	73109	5.28	1	Membrane;Cell membrane	Immunodeficiency 30	PE1	19
NX_P42702	1097	123743	5.5	1	Golgi apparatus;Nucleus speckle;Cell membrane	Stueve-Wiedemann syndrome	PE1	5
NX_P42704	1394	157905	5.81	0	Mitochondrion;Nucleus inner membrane;Nucleus outer membrane;Mitochondrion;Nucleoplasm	Leigh syndrome French-Canadian type	PE1	2
NX_P42765	397	41924	8.32	0	Mitochondrion;Mitochondrion	NA	PE1	18
NX_P42766	123	14551	11.04	0	Nucleolus;Cytoplasm;Endoplasmic reticulum;Cytosol	NA	PE1	9
NX_P42768	502	52913	6.18	0	Cytoskeleton	Neutropenia, severe congenital, X-linked;Thrombocytopenia 1;Wiskott-Aldrich syndrome	PE1	X
NX_P42771	156	16533	5.52	0	Nucleus;Cytoplasm	Melanoma-astrocytoma syndrome;Familial atypical multiple mole melanoma-pancreatic carcinoma syndrome;Melanoma, cutaneous malignant 2	PE1	9
NX_P42772	138	14722	6.08	0	Cytoplasm;Nucleoplasm	NA	PE1	9
NX_P42773	168	18127	6.05	0	Cytosol;Nucleoplasm	NA	PE1	1
NX_P42785	496	55800	6.76	0	Lysosome	NA	PE1	11
NX_P42830	114	11972	9.17	0	Secreted	NA	PE1	4
NX_P42857	185	20913	5.6	1	Mitochondrion;Golgi apparatus membrane	NA	PE1	4
NX_P42858	3142	347603	5.81	0	Cytoplasm;Nucleus;Nucleoplasm;Cytosol	Huntington disease;Lopes-Maciel-Rodan syndrome	PE1	4
NX_P42892	770	87164	5.61	1	Cell membrane	Hirschsprung disease, cardiac defects, and autonomic dysfunction	PE1	1
NX_P42898	656	74597	5.22	0	Cell junction	Methylenetetrahydrofolate reductase deficiency;Ischemic stroke;Neural tube defects, folate-sensitive;Schizophrenia	PE1	1
NX_P43003	542	59572	8.52	8	Nucleolus;Mitochondrion;Cell membrane	Episodic ataxia 6	PE1	5
NX_P43004	574	62104	6.09	8	Cell membrane	Epileptic encephalopathy, early infantile, 41	PE1	11
NX_P43005	524	57100	5.56	8	Cell membrane;Apical cell membrane	Schizophrenia 18;Dicarboxylic aminoaciduria	PE1	9
NX_P43007	532	55723	5.88	9	Microtubule organizing center;Centrosome;Membrane;Melanosome	Spastic tetraplegia, thin corpus callosum, and progressive microcephaly	PE1	2
NX_P43026	501	55411	9.82	0	Secreted;Cell membrane	Du Pan syndrome;Osteoarthritis 5;Symphalangism, proximal 1B;Brachydactyly A1, C;Acromesomelic chondrodysplasia, Hunter-Thompson type;Acromesomelic chondrodysplasia, Grebe type;Brachydactyly C;Multiple synostoses syndrome 2;Brachydactyly A2	PE1	20
NX_P43034	410	46638	6.97	0	Centrosome;Spindle;Nucleus membrane;Centrosome;Cytoskeleton	Miller-Dieker lissencephaly syndrome;Lissencephaly 1;Subcortical band heterotopia	PE1	17
NX_P43080	201	22920	4.34	0	Membrane;Cell membrane	Cone dystrophy 3	PE1	6
NX_P43088	359	40055	9.19	7	Cell membrane	NA	PE1	1
NX_P43115	390	43310	9.73	7	Cell membrane	NA	PE1	1
NX_P43116	358	39761	9.37	7	Cell membrane	NA	PE1	14
NX_P43119	386	40956	8.9	7	Cell membrane	NA	PE1	19
NX_P43121	646	71607	5.58	1	Membrane;Cell membrane	NA	PE1	11
NX_P43146	1447	158457	6.32	1	Golgi apparatus;Membrane	Mirror movements 1;Gaze palsy, familial horizontal, with progressive scoliosis, 2	PE1	18
NX_P43155	626	70858	8.63	0	Endoplasmic reticulum;Peroxisome;Mitochondrion inner membrane;Mitochondrion;Nucleoplasm;Nucleus membrane	NA	PE1	9
NX_P43166	264	29658	6.92	0	Cytoplasm	NA	PE1	16
NX_P43220	463	53026	8.49	7	Cell membrane	NA	PE1	6
NX_P43234	321	35958	7.06	0	Lysosome	NA	PE1	4
NX_P43235	329	36966	8.72	0	Cytoplasmic vesicle;Lysosome	Pycnodysostosis	PE1	1
NX_P43243	847	94623	5.87	0	Nucleoplasm;Nucleus matrix	Amyotrophic lateral sclerosis 21	PE1	5
NX_P43246	934	104743	5.58	0	Nucleus;Nucleoplasm;Cytoplasmic vesicle	Mismatch repair cancer syndrome;Hereditary non-polyposis colorectal cancer 1;Muir-Torre syndrome;Endometrial cancer;Colorectal cancer	PE1	2
NX_P43250	576	65991	8.32	0	Mitochondrion;Membrane	NA	PE1	5
NX_P43251	543	61133	5.81	0	Extracellular space	Biotinidase deficiency	PE1	3
NX_P43268	484	53938	5.31	0	Nucleolus;Nucleus	NA	PE1	17
NX_P43304	727	80853	7.58	0	Mitochondrion	NA	PE1	2
NX_P43307	286	32235	4.39	1	Endoplasmic reticulum membrane;Endoplasmic reticulum	NA	PE1	6
NX_P43308	183	20135	7.94	1	Endoplasmic reticulum membrane	NA	PE1	1
NX_P43320	205	23380	6.5	0	Nucleoplasm	Cataract 3, multiple types	PE1	22
NX_P43351	418	46169	8.49	0	Cell membrane;Nucleus speckle;Nucleus	NA	PE1	12
NX_P43353	468	51840	7.55	0	Cell membrane;Cell membrane	NA	PE1	11
NX_P43354	598	66591	8.19	0	Nucleus speckle;Cytoplasm;Nucleus	NA	PE1	2
NX_P43355	309	34342	4.83	0	Cytosol;Cytoplasm;Nucleus	NA	PE1	X
NX_P43356	314	35055	4.7	0	Nucleus;PML body	NA	PE1	X
NX_P43357	314	34747	4.57	0	NA	NA	PE1	X
NX_P43358	317	34899	4.68	0	Cytosol;Nucleus speckle	NA	PE1	X
NX_P43359	124	13016	4.63	0	NA	NA	PE2	X
NX_P43360	314	34891	4.57	0	NA	NA	PE1	X
NX_P43361	318	35215	4.71	0	NA	NA	PE1	X
NX_P43362	315	35088	4.49	0	Golgi apparatus	NA	PE1	X
NX_P43363	369	40780	4.32	0	Nucleus;Nucleoplasm;Cytosol	NA	PE1	X
NX_P43364	429	48129	4.69	0	Nucleus;Cytoplasm;Nucleoplasm;Cytosol;Nucleus	NA	PE1	X
NX_P43365	314	34836	4.71	0	NA	NA	PE1	X
NX_P43366	347	39037	8.56	0	NA	NA	PE1	X
NX_P43378	593	68020	8.19	0	Cytoplasmic vesicle;Cytoplasm	NA	PE1	15
NX_P43403	619	69872	7.78	0	Cytoplasm;Cell membrane	Autoimmune disease, multisystem, infantile-onset, 2;Immunodeficiency 48	PE1	2
NX_P43405	635	72066	8.43	0	Cytosol;Cytoplasmic vesicle;Cell membrane;Cytosol;Cell membrane	NA	PE1	9
NX_P43487	201	23310	5.19	0	Cytoplasm;Cytosol	NA	PE1	22
NX_P43489	277	29341	8.68	1	Membrane	Immunodeficiency 16	PE1	1
NX_P43490	491	55521	6.69	0	Nucleus speckle;Cell junction;Cytoplasm;Secreted;Nucleus	NA	PE1	7
NX_P43626	348	38505	6.34	1	Cell membrane	NA	PE1	19
NX_P43627	348	38472	6.46	1	Cell membrane	NA	PE1	19
NX_P43628	341	37886	6.23	1	Cell membrane	NA	PE1	19
NX_P43629	444	49098	9.02	1	Cell membrane	NA	PE1	19
NX_P43630	455	50230	8.78	1	Cell membrane	NA	PE1	19
NX_P43631	304	33502	6.13	1	Cell membrane	NA	PE1	19
NX_P43632	304	33583	5.98	1	Cell membrane	NA	PE1	19
NX_P43652	599	69069	5.64	0	Secreted	NA	PE1	4
NX_P43657	344	39392	9.22	7	Cell membrane;Cell membrane;Cytoplasmic vesicle	Hypotrichosis 8;Woolly hair autosomal recessive 1 with or without hypotrichosis	PE1	13
NX_P43681	627	69957	6.81	4	Postsynaptic cell membrane;Cell membrane;Cell membrane	Epilepsy, nocturnal frontal lobe, 1	PE1	20
NX_P43686	418	47366	5.09	0	Nucleus;Cytoplasm;Cytoplasm;Nucleus;Nucleus;Cytosol	NA	PE1	19
NX_P43694	442	44565	9.39	0	Nucleus;Nucleus	Atrioventricular septal defect 4;Tetralogy of Fallot;Testicular anomalies with or without congenital heart disease;Atrial septal defect 2;Ventricular septal defect 1	PE1	8
NX_P43699	371	38596	9.72	0	Golgi apparatus;Cytoplasmic vesicle;Nucleus	Thyroid cancer, non-medullary, 1;Chorea, hereditary benign;Choreoathetosis and congenital hypothyroidism with or without pulmonary dysfunction	PE1	14
NX_P43897	325	35391	8.62	0	Nucleus;Mitochondrion;Mitochondrion	Combined oxidative phosphorylation deficiency 3	PE1	12
NX_P45378	269	31825	5.71	0	NA	Arthrogryposis, distal, 2B	PE1	11
NX_P45379	298	35924	4.94	0	Focal adhesion;Nucleolus;Nucleus	Cardiomyopathy, dilated 1D;Cardiomyopathy, familial hypertrophic 2;Cardiomyopathy, familial restrictive 3	PE1	1
NX_P45381	313	35735	6.06	0	Nucleus;Cytoplasm;Cytosol	Canavan disease	PE1	17
NX_P45452	471	53820	5.32	0	Secreted;Extracellular matrix	Metaphyseal dysplasia, Spahr type;Metaphyseal anadysplasia 1;Spondyloepimetaphyseal dysplasia Missouri type	PE1	11
NX_P45844	678	75592	8.02	6	Endoplasmic reticulum membrane;Golgi apparatus membrane;Cytoplasmic vesicle;Golgi apparatus	NA	PE1	21
NX_P45877	212	22763	8.48	0	Cytoplasm	NA	PE1	5
NX_P45880	294	31567	7.5	0	Mitochondrion outer membrane;Mitochondrion	NA	PE1	10
NX_P45954	432	47485	6.53	0	Mitochondrion matrix;Mitochondrion	Short/branched-chain acyl-CoA dehydrogenase deficiency	PE1	10
NX_P45973	191	22225	5.71	0	Nucleus;Nucleus;Centromere;Nucleus;Chromosome	NA	PE1	12
NX_P45974	858	95786	4.91	0	Cytosol;Nucleoplasm	NA	PE1	12
NX_P45983	427	48296	6.43	0	Nucleus;Cytoplasm	NA	PE1	10
NX_P45984	424	48139	5.41	0	Cytoplasm;Nucleus	NA	PE1	5
NX_P45985	399	44288	8.28	0	Nucleoplasm;Cell junction;Cytoplasm;Nucleus	NA	PE1	17
NX_P46013	3256	358694	9.49	0	Nucleolus;Nucleus;Nucleolus;Nucleus;Chromosome;Nucleus;Nucleolus	NA	PE1	10
NX_P46019	1235	138408	5.99	0	Nucleoplasm;Cell membrane	Glycogen storage disease 9A	PE1	X
NX_P46020	1223	137312	5.8	0	Cytoplasmic vesicle;Cell membrane	Glycogen storage disease 9D	PE1	X
NX_P46059	708	78806	8.72	12	Cytosol;Nucleoplasm;Membrane	NA	PE1	13
NX_P46060	587	63542	4.63	0	Cytoplasmic vesicle;Spindle pole;Kinetochore;Nucleus membrane;Cytoplasm;Cytosol;Nucleus membrane	NA	PE1	22
NX_P46063	649	73457	8.13	0	Nucleoplasm;Nucleus	NA	PE1	12
NX_P46087	812	89302	9.27	0	Nucleus;Nucleolus;Nucleolus;Nucleolus	NA	PE1	12
NX_P46089	330	35010	8.4	7	Cell membrane	NA	PE1	1
NX_P46091	355	41431	6.98	7	Cell membrane;Cytoplasmic vesicle;Cell membrane	NA	PE1	2
NX_P46092	362	38416	9.85	7	Endoplasmic reticulum;Cell membrane	NA	PE1	17
NX_P46093	362	40982	8.82	7	Cell membrane	NA	PE2	19
NX_P46094	333	38508	8.94	7	Cell membrane	NA	PE1	3
NX_P46095	362	37881	7.61	7	Cell membrane	NA	PE1	6
NX_P46098	478	55280	7.04	4	Postsynaptic cell membrane;Cell membrane	NA	PE1	11
NX_P46100	2492	282586	6.2	0	Nucleus;Nucleus;Telomere;PML body	Mental retardation, X-linked, syndromic, with hypotonic facies 1;Alpha-thalassemia myelodysplasia syndrome;Alpha-thalassemia mental retardation syndrome, X-linked	PE1	X
NX_P46108	304	33831	5.38	0	Cell membrane;Cytoplasm;Cell membrane	NA	PE1	17
NX_P46109	303	33777	6.26	0	Cell membrane;Cytosol;Nucleoplasm	NA	PE1	22
NX_P46199	727	81317	6.71	0	Mitochondrion;Mitochondrion	NA	PE1	2
NX_P46379	1132	119409	5.4	0	Cytosol;Nucleoplasm;Cytosol;Nucleus;Exosome	NA	PE1	6
NX_P46439	218	25675	6.91	0	Cytoplasm	NA	PE1	1
NX_P46459	744	82594	6.52	0	Cytosol;Cytoplasm	NA	PE1	17
NX_P46527	198	22073	6.54	0	Cytoplasmic vesicle;Nucleus;Endosome;Nucleus;Cytoplasm	Multiple endocrine neoplasia 4	PE1	12
NX_P46531	2555	272505	4.95	1	Nucleoplasm;Cell membrane;Nucleus	Adams-Oliver syndrome 5;Aortic valve disease 1	PE1	9
NX_P46597	345	38453	5.05	0	NA	NA	PE1	X
NX_P46663	353	40495	9.5	7	Cell membrane	NA	PE1	14
NX_P46695	156	16903	8.61	1	Membrane	NA	PE1	6
NX_P46721	670	74145	5.69	12	Cell membrane;Cell membrane	NA	PE2	12
NX_P46734	347	39318	7.05	0	Nucleoplasm;Cytosol	NA	PE1	17
NX_P46736	316	36072	5.59	0	Nucleus;Cytoplasm;Nucleoplasm;Cytoplasm;Nucleus;Spindle pole	NA	PE1	X
NX_P46776	148	16561	11	0	Nucleolus;Nucleus;Cytosol;Endoplasmic reticulum	NA	PE1	11
NX_P46777	297	34363	9.73	0	Nucleolus;Cytoplasm	Diamond-Blackfan anemia 6	PE1	1
